Route ID,Origin,Destination,Route_Summary,Route_Distance_km,Route_Type,Traffic,Weather,Cargo_Weight_kg,Fuel_Efficiency_kmpl,Adjusted_Efficiency,Fuel_Used_Litres,CO2_Emissions_kg
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Low,Rainy,5387.29,4.44,3.78,22.74,60.96
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Low,Rainy,13950.98,3.33,2.83,30.38,81.43
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Low,Foggy,6504.27,3.9,3.32,25.87,69.34
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Low,Foggy,14391.94,3.22,2.74,31.38,84.11
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Low,Foggy,7876.1,2.56,2.18,39.47,105.79
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Low,Summer,6571.01,3.67,3.49,24.61,65.96
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Low,Summer,16928.82,4.45,4.23,20.3,54.4
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Low,Summer,17820.95,4.09,3.89,22.1,59.22
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Low,Storm,7222.35,4.31,3.67,23.42,62.77
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Low,Storm,2372.37,2.95,2.5,34.31,91.94
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Low,Storm,13537.67,2.64,2.24,38.28,102.58
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Medium,Clear,3769.92,3.69,3.32,25.83,69.23
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Medium,Clear,18442.08,2.94,2.65,32.41,86.85
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Medium,Clear,3506.48,2.52,2.27,37.91,101.6
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Medium,Rainy,13139.71,4.47,3.42,25.09,67.25
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Medium,Rainy,13473.97,2.86,2.19,39.28,105.27
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Medium,Rainy,9026.94,3.5,2.67,32.11,86.06
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Medium,Foggy,7487.56,3.36,2.57,33.41,89.55
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Medium,Foggy,19960.61,3.84,2.94,29.2,78.24
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Medium,Foggy,12893.48,4.08,3.12,27.51,73.73
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Medium,Summer,8566.41,3.96,3.39,25.36,67.97
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Medium,Summer,6884.54,2.93,2.5,34.28,91.88
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Medium,Summer,13409.4,3.58,3.06,28.05,75.18
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,Medium,Storm,11900.81,3.21,2.46,34.93,93.62
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,Medium,Storm,3150.2,4.03,3.08,27.87,74.68
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,Medium,Storm,7154.21,2.78,2.13,40.39,108.25
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,High,Clear,2510.12,3.67,2.75,31.21,83.64
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,High,Clear,3093.46,2.67,2.0,42.84,114.82
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,High,Clear,13045.69,3.29,2.46,34.85,93.4
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,High,Rainy,18127.42,3.36,2.14,40.11,107.49
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,High,Rainy,9772.33,3.93,2.51,34.27,91.84
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,High,Rainy,2154.0,4.45,2.84,30.28,81.16
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,High,Foggy,15643.57,3.46,2.21,38.94,104.35
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,High,Foggy,5504.91,2.8,1.78,48.15,129.03
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,High,Foggy,4235.61,3.49,2.23,38.59,103.42
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,High,Summer,13309.18,4.3,3.06,28.05,75.17
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,High,Summer,19505.7,2.66,1.89,45.37,121.6
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,High,Summer,2486.74,3.38,2.41,35.67,95.6
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Highway,High,Storm,6314.52,2.69,1.71,50.14,134.36
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Urban,High,Storm,6644.16,2.91,1.86,46.26,123.98
Patan-Ahmedabad-Route-1-Ahmedabad - Palanpur,Patan,Ahmedabad,Ahmedabad - Palanpur Highway Rd/Ahmedabad - Patan Highway Rd and Ahmedabad - Patan Highway Rd,85.88,Mixed,High,Storm,17974.57,4.22,2.69,31.9,85.5
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Low,Clear,16064.34,3.68,3.68,147.27,394.7
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Low,Clear,11708.76,3.98,3.98,136.26,365.18
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Low,Clear,6408.85,3.84,3.84,141.16,378.31
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Low,Rainy,3626.96,3.31,2.81,192.96,517.13
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Low,Rainy,15947.62,4.15,3.53,153.78,412.12
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Low,Rainy,7211.02,2.69,2.29,236.94,635.0
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Low,Foggy,12977.57,2.95,2.51,216.17,579.32
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Low,Foggy,13810.91,2.68,2.27,238.48,639.12
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Low,Foggy,11269.53,3.22,2.73,198.34,531.55
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Low,Summer,3858.82,4.17,3.96,137.02,367.22
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Low,Summer,18849.8,4.25,4.04,134.38,360.15
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Low,Summer,8428.69,3.07,2.92,185.9,498.22
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Low,Storm,14688.61,3.26,2.77,195.59,524.19
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Low,Storm,10558.0,2.84,2.41,225.1,603.27
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Low,Storm,16284.88,3.46,2.94,184.54,494.58
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Medium,Clear,3262.12,4.35,3.91,138.7,371.7
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Medium,Clear,5693.09,2.91,2.62,206.78,554.16
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Medium,Clear,19461.75,2.58,2.32,233.88,626.79
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Medium,Rainy,9133.96,3.43,2.62,206.89,554.47
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Medium,Rainy,13522.04,3.17,2.43,223.42,598.76
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Medium,Rainy,4290.32,2.66,2.04,266.3,713.68
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Medium,Foggy,7364.75,2.72,2.08,260.82,698.99
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Medium,Foggy,5864.78,3.39,2.59,209.36,561.09
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Medium,Foggy,9590.78,3.31,2.53,214.19,574.04
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Medium,Summer,14994.55,2.63,2.25,241.34,646.8
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Medium,Summer,17948.75,3.93,3.36,161.62,433.15
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Medium,Summer,19913.82,3.21,2.75,197.39,529.01
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,Medium,Storm,19820.07,3.09,2.36,229.43,614.86
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,Medium,Storm,5817.27,4.5,3.44,157.66,422.52
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,Medium,Storm,5905.21,3.74,2.86,189.44,507.69
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,High,Clear,17050.09,3.15,2.36,229.87,616.05
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,High,Clear,8659.37,3.44,2.58,210.07,562.98
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,High,Clear,17411.02,4.07,3.05,177.92,476.83
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,High,Rainy,17981.31,3.2,2.04,266.29,713.65
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,High,Rainy,2727.93,3.11,1.98,273.43,732.78
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,High,Rainy,7244.55,4.22,2.69,201.46,539.92
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,High,Foggy,10982.78,3.87,2.47,219.77,588.99
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,High,Foggy,14851.55,4.16,2.65,204.73,548.67
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,High,Foggy,17084.41,3.07,1.96,277.08,742.58
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,High,Summer,10557.13,3.53,2.52,215.49,577.51
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,High,Summer,18869.44,2.55,1.82,298.45,799.84
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,High,Summer,2170.16,2.64,1.88,287.93,771.66
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Highway,High,Storm,9973.85,4.37,2.79,194.7,521.8
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Urban,High,Storm,13620.51,3.06,1.95,278.23,745.65
Patan-Ahmedabad-Route-2-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd,542.44,Mixed,High,Storm,2594.47,3.85,2.45,221.24,592.91
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Low,Clear,18377.09,3.13,3.13,144.69,387.77
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Low,Clear,6971.2,3.78,3.78,119.78,321.01
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Low,Clear,18310.04,3.68,3.68,122.86,329.26
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Low,Rainy,11286.92,3.11,2.64,171.52,459.67
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Low,Rainy,13917.32,3.15,2.67,169.33,453.8
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Low,Rainy,10299.69,4.15,3.53,128.21,343.61
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Low,Foggy,4027.82,4.13,3.51,128.89,345.44
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Low,Foggy,16820.17,2.82,2.39,189.07,506.71
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Low,Foggy,2747.0,3.43,2.91,155.45,416.6
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Low,Summer,7603.0,3.72,3.53,128.17,343.51
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Low,Summer,19311.75,4.15,3.95,114.74,307.5
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Low,Summer,12629.45,3.66,3.47,130.29,349.18
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Low,Storm,14369.32,3.48,2.96,152.96,409.94
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Low,Storm,7675.25,2.61,2.22,203.98,546.68
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Low,Storm,16369.83,3.58,3.04,148.95,399.2
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Medium,Clear,10251.36,3.66,3.3,137.28,367.92
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Medium,Clear,8870.6,2.64,2.38,190.49,510.53
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Medium,Clear,10143.02,2.99,2.69,168.49,451.56
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Medium,Rainy,17271.6,3.06,2.34,193.55,518.72
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Medium,Rainy,5480.15,4.47,3.42,132.26,354.45
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Medium,Rainy,11804.85,3.72,2.84,159.16,426.55
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Medium,Foggy,10974.71,4.41,3.37,134.25,359.79
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Medium,Foggy,13049.92,3.36,2.57,176.23,472.3
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Medium,Foggy,4979.75,2.67,2.04,221.77,594.34
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Medium,Summer,8033.39,4.1,3.51,129.13,346.08
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Medium,Summer,9986.9,4.12,3.52,128.56,344.54
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Medium,Summer,9134.48,2.73,2.34,193.62,518.89
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,Medium,Storm,11265.53,3.82,2.93,154.76,414.75
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,Medium,Storm,19535.05,3.5,2.68,169.24,453.55
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,Medium,Storm,16184.99,4.02,3.07,147.38,394.98
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,High,Clear,13503.15,3.93,2.94,153.79,412.15
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Urban,High,Clear,17154.79,4.4,3.3,137.07,367.34
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Mixed,High,Clear,10311.16,2.7,2.03,223.41,598.75
Patan-Ahmedabad-Route-3-Ahmedabad - Patan Hi,Patan,Ahmedabad,Ahmedabad - Patan Highway Rd and Gujarat State Highway 71,452.73,Highway,High,Rainy,14046.67,2.73,1.74,260.06,696.97
